freq,product,consom,unit,tax,currency,geo\TIME_PERIOD	1985-S1 	1986-S1 	1987-S1 	1988-S1 	1989-S1 	1990-S1 	1991-S1 	1991-S2 	1992-S1 	1992-S2 	1993-S1 	1993-S2 	1994-S1 	1994-S2 	1995-S1 	1995-S2 	1996-S1 	1996-S2 	1997-S1 	1997-S2 	1998-S1 	1998-S2 	1999-S1 	1999-S2 	2000-S1 	2000-S2 	2001-S1 	2001-S2 	2002-S1 	2002-S2 	2003-S1 	2003-S2 	2004-S1 	2004-S2 	2005-S1 	2005-S2 	2006-S1 	2006-S2 	2007-S1 	2007-S2 
S,4100,4142150,GJ_GCV,X_VAT,EUR,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2.9128 	: 	2.9128 	2.9259 	2.7520 	2.7520 	2.8447 	3.1726 	3.6909 	4.7646 
S,4100,4142150,GJ_GCV,X_VAT,EUR,ES	: 	: 	: 	: 	: 	: 	3.9342 	2.6533 	2.6526 	2.9228 	2.7292 	2.4960 	2.3015 	3.1283 	3.1711 	3.1811 	3.1419 	3.4741 	3.7346 	3.2833 	3.6716 	3.1625 	2.8386 	3.0700 	4.0490 	4.8406 	5.5365 	4.7246 	4.3400 	4.3100 	4.8100 	4.6674 	4.4066 	: 	4.6832 	4.8600 	7.2400 	6.9590 	7.0736 	6.8877 
S,4100,4142150,GJ_GCV,X_VAT,EUR,EU15	: 	: 	: 	: 	: 	: 	4.3400 	4.3100 	4.1900 	4.2300 	4.0300 	4.0900 	4.1200 	4.0300 	3.9800 	3.9000 	3.8800 	4.0400 	4.3300 	4.3700 	4.3300 	4.1100 	3.7900 	3.9200 	4.5700 	5.4100 	6.4600 	6.5400 	6.1600 	5.7600 	6.0300 	5.9500 	5.9800 	6.1200 	6.7800 	7.2600 	8.9200 	9.3900 	9.6800 	8.7900 p
S,4100,4142150,GJ_GCV,X_VAT,EUR,EU25	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	5.8500 	6.0000 	6.6400 	7.1000 	8.7600 	9.2000 	9.5200 	: 
S,4100,4142150,GJ_GCV,X_VAT,EUR,EU27_2007	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	6.5000 	7.0000 	8.6200 	9.0600 	9.3700 	8.6700 p
S,4100,4142150,GJ_GCV,X_VAT,EUR,FI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3.8570 	3.9774 	3.3947 	4.2064 	4.3026 	3.5959 	3.9914 	3.3162 	2.9635 	3.4630 	4.9851 	5.8227 	7.5365 	7.3397 	6.6900 	6.7200 	6.8500 	6.8800 	6.7300 	6.8800 	6.9100 	7.2600 	7.7900 	7.9800 	8.0900 	: 
S,4100,4142150,GJ_GCV,X_VAT,EUR,FR	: 	: 	: 	: 	: 	: 	3.6267 	3.3217 	3.6266 	3.5024 	3.6354 	3.6570 	3.7143 	3.5795 	3.5143 	3.5555 	3.5745 	3.6625 	3.7707 	3.8557 	3.8916 	3.6960 	3.5810 	3.7350 	4.4896 	5.1040 	6.1345 	5.5293 	5.1300 	5.2900 	5.6600 	5.4600 	5.3200 	5.7000 	6.4200 	6.9100 	8.2500 	8.4600 	7.8300 	7.5800 
S,4100,4142150,GJ_GCV,X_VAT,EUR,HR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	6.7277 	6.9490 	6.8847 	7.0046 	6.8904 	: 
S,4100,4142150,GJ_GCV,X_VAT,EUR,HU	: 	: 	: 	: 	: 	: 	: 	: 	3.3114 	3.5637 	3.6812 	3.4743 	3.2908 	3.0316 	2.7549 	2.2427 	2.2488 	2.5468 	2.8841 	3.1944 	3.2997 	3.0520 	2.9077 	2.7861 	2.7372 	2.9640 	4.0882 	4.8111 	4.9117 	5.0660 	5.1994 	4.7392 	5.6266 	5.9515 	6.0339 	6.6184 	8.1765 	8.0515 	9.6975 	9.9716 
S,4100,4142150,GJ_GCV,X_VAT,EUR,IE	: 	: 	: 	: 	: 	: 	4.6889 	3.1380 	3.1454 	2.9887 	3.0875 	3.0252 	2.9432 	2.8622 	3.1871 	3.1105 	2.9297 	3.3193 	3.8275 	3.1560 	2.9613 	2.9703 	3.0855 	3.1743 	3.5934 	3.9489 	4.6472 	4.7996 	4.8800 	4.9100 	4.9400 	5.6100 	: 	: 	: 	: 	: 	: 	: 	: 
S,4100,4142150,GJ_GCV,X_VAT,EUR,IT	: 	: 	: 	: 	: 	: 	4.2600 	4.3213 	4.1166 	4.2297 	3.6840 	3.9110 	3.9239 	3.8073 	3.6708 	3.6033 	3.9617 	4.3463 	4.8360 	4.7553 	4.6357 	4.3727 	3.8853 	3.8497 	4.6280 	5.7435 	7.0682 	7.2288 	6.3300 	5.9500 	5.8000 	5.8700 	6.1850 	6.1850 	6.6390 	6.9970 	7.6400 	8.6930 	8.9790 	: 
S,4100,4142150,GJ_GCV,X_VAT,EUR,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	4.2052 	3.8288 	3.8284 	3.7245 	3.6058 	3.3392 	4.4542 	5.0510 	6.0208 	6.0299 
S,4100,4142150,GJ_GCV,X_VAT,EUR,LU	: 	: 	: 	: 	: 	: 	4.2971 	4.9330 	4.1861 	4.0398 	4.3234 	4.3252 	4.3419 	4.4751 	4.4014 	4.5251 	4.8562 	5.0233 	5.0115 	5.2371 	5.0258 	4.9076 	4.6887 	4.3419 	4.9383 	6.1247 	6.8914 	6.9827 	5.9000 	5.9100 	6.1700 	6.2141 	5.9400 	: 	6.9452 	7.5600 	9.0107 	9.4400 	9.8540 	8.8987 
S,4100,4142150,GJ_GCV,X_VAT,EUR,LV	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3.4740 	3.5931 	3.4755 	3.4765 	4.0517 	4.5546 	5.2903 	5.2949 
S,4100,4142150,GJ_GCV,X_VAT,EUR,NL	: 	: 	: 	: 	: 	: 	3.5285 	3.1239 	3.1649 	3.3911 	3.2746 	3.3547 	3.2751 	3.3325 	3.6879 	3.7802 	3.7327 	4.0196 	4.1155 	3.9811 	4.1677 	3.7896 	3.6348 	3.6802 	4.7057 	5.3728 	6.1351 	5.5996 	: 	: 	: 	: 	6.6900 	6.8000 	7.4700 	8.0000 	9.3700 	9.7300 	9.7400 	: 
S,4100,4142150,GJ_GCV,X_VAT,EUR,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	6.0748 	5.6023 	5.9163 	6.1494 	5.4890 	5.5940 	: 	4.2607 	4.7502 	5.3047 	5.5458 	6.7668 	6.8240 	7.5448 	7.6562 
S,4100,4142150,GJ_GCV,X_VAT,EUR,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	6.8832 	6.8244 	6.2600 	5.8100 	6.3900 	5.7700 	5.6800 	: 	6.0300 	6.8100 	7.6300 	7.5600 	7.7600 	7.1900 
S,4100,4142150,GJ_GCV,X_VAT,EUR,RO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2.2933 	2.5627 	2.8292 	3.1224 	3.6785 	5.2552 	6.2335 	6.6785 	7.3193 	7.8609 
S,4100,4142150,GJ_GCV,X_VAT,EUR,SE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	4.7438 	5.3733 	5.3890 	5.6438 	4.5512 	4.3699 	5.0374 	6.1325 	7.3784 	10.8135 	8.6359 	9.1357 	9.3646 	7.8707 	7.1307 	7.6504 	8.1990 	9.1958 	10.6602 	12.2649 	12.8458 	12.2143 	: 
S,4100,4142150,GJ_GCV,X_VAT,EUR,SI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3.9061 	3.9968 	3.6429 	3.5546 	3.8122 	4.1009 	5.8086 	5.3665 	4.6490 	4.4746 	5.3049 	6.3311 	8.3673 	8.7293 	7.2784 	6.5187 	5.2838 	5.1485 	4.8037 	5.1479 	5.8889 	6.5934 	7.9629 	8.1119 	8.1300 	7.7700 
S,4100,4142150,GJ_GCV,X_VAT,EUR,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	5.3276 	5.4387 	5.0813 	5.2975 	7.6550 	7.2960 	7.9998 	7.8617 
S,4100,4142150,GJ_GCV,X_VAT,EUR,TR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	6.6405 
S,4100,4142150,GJ_GCV,X_VAT,EUR,UK	: 	: 	: 	: 	: 	: 	4.3171 	4.3894 	4.1726 	4.3406 	3.8186 	3.6823 	3.8197 	3.3939 	3.3249 	2.8997 	2.5982 	2.1634 	2.8935 	3.1893 	3.1817 	3.2367 	3.1540 	3.3567 	3.5337 	3.4781 	4.0123 	5.8629 	5.9067 	5.4032 	5.1757 	3.9989 	4.9859 	4.8080 	6.0987 	6.7209 	9.2102 	10.2890 	10.8545 	: 
S,4100,4142150,GJ_GCV,X_VAT,NAC,AT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	4.6830 	4.6707 	5.6539 	5.6583 	5.4904 	5.3545 	5.3487 	5.3160 	5.1154 	4.6155 	5.6285 	6.6169 	6.6387 	6.7100 	6.8200 	6.4200 	6.7200 	7.6400 	7.5400 	8.1900 	8.5500 	10.8200 	9.8600 	11.0600 	10.2800 
S,4100,4142150,GJ_GCV,X_VAT,NAC,BE	7.6401 	7.1071 	4.3010 	4.1200 	3.7804 	4.4274 	4.8141 	4.6877 	4.4918 	4.2117 	4.0902 	4.0828 	4.1200 	4.0010 	3.9589 	3.9217 	3.8151 	3.8597 	4.1448 	4.3803 	4.2935 	3.9836 	3.4631 	3.4730 	4.4224 	5.2702 	6.3188 	5.6718 	5.2500 	5.0800 	5.4200 	5.3720 	5.2806 	5.1900 	5.3200 	5.7800 	7.1100 	7.4700 	7.0300 	6.3900 
S,4100,4142150,GJ_GCV,X_VAT,NAC,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	6.8460 	6.9870 	7.3880 	7.2000 	8.8050 	9.0700 	10.2040 	9.9610 
S,4100,4142150,GJ_GCV,X_VAT,NAC,CZ	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	108.3100 	120.3500 	136.1710 	144.5080 	150.0660 	136.1710 	130.2360 	142.4190 	137.4640 	131.4900 	154.8100 	159.2400 	210.8400 	217.9100 	182.7200 	180.3400 
S,4100,4142150,GJ_GCV,X_VAT,NAC,DE	7.4495 	7.4597 	4.7550 	3.9114 	4.1312 	5.1385 	5.4401 	5.9872 	5.5629 	5.4913 	5.2970 	5.4504 	5.3839 	5.2305 	5.0311 	4.8419 	4.7704 	5.0822 	5.4555 	5.7520 	5.5373 	5.3532 	4.7243 	4.8931 	5.3788 	6.7491 	8.3545 	8.3750 	7.9000 	6.8700 	7.8400 	8.2860 	7.5010 	8.0900 	8.8700 	9.6100 	11.5800 	12.1400 	13.2700 	11.3300 
S,4100,4142150,GJ_GCV,X_VAT,NAC,DK	: 	: 	: 	: 	: 	: 	: 	23.0000 	26.3000 	24.8000 	26.7000 	26.9000 	24.4000 	26.2000 	27.1000 	27.0000 	27.5000 	27.1000 	33.0000 	29.5000 	30.5000 	26.6000 	23.7000 	29.3000 	38.2000 	46.8000 	49.2000 	45.2000 	37.9000 	40.8000 	43.6000 	40.0000 	38.8000 	45.3000 	50.5000 	48.0000 	52.0000 	59.5000 	48.6000 	49.7000 
S,4100,4142150,GJ_GCV,X_VAT,NAC,EA	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	6.2600 	6.1300 	6.3100 	6.8600 	7.3300 	8.8800 	9.2500 	9.5100 	8.6300 p
S,4100,4142150,GJ_GCV,X_VAT,NAC,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	45.5760 	: 	45.5756 	45.7800 	43.0600 	43.0600 	44.5100 	49.6400 	57.7500 	74.5500 
S,4100,4142150,GJ_GCV,X_VAT,NAC,ES	: 	: 	: 	: 	: 	: 	3.0531 	2.0519 	2.0603 	2.2832 	2.2796 	2.2959 	2.2057 	2.9750 	3.1355 	3.0784 	3.0045 	3.3699 	3.6740 	3.2935 	3.6956 	3.1830 	2.8386 	3.0700 	4.0490 	4.8406 	5.5365 	4.7246 	4.3400 	4.3100 	4.8100 	4.6674 	4.4066 	: 	4.6832 	4.8600 	7.2400 	6.9590 	7.0736 	6.8877 
S,4100,4142150,GJ_GCV,X_VAT,NAC,EU15	: 	: 	: 	: 	: 	: 	4.3400 	4.3100 	4.1900 	4.2300 	4.0300 	4.0900 	4.1200 	4.0300 	3.9800 	3.9000 	3.8800 	4.0400 	4.3300 	4.3700 	4.3300 	4.1100 	3.7900 	3.9200 	4.5700 	5.4100 	6.4600 	6.5400 	6.1600 	5.7600 	6.0300 	5.9500 	5.9800 	6.1200 	6.7800 	7.2600 	8.9200 	9.3900 	9.6800 	8.7900 p
S,4100,4142150,GJ_GCV,X_VAT,NAC,EU25	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	5.8500 	6.0000 	6.6400 	7.1000 	8.7600 	9.2000 	9.5200 	: 
S,4100,4142150,GJ_GCV,X_VAT,NAC,EU27_2007	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	6.5000 	7.0000 	8.6200 	9.0600 	9.3700 	8.6700 p
S,4100,4142150,GJ_GCV,X_VAT,NAC,FI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3.8128 	3.8195 	3.2763 	4.1223 	4.1980 	3.5471 	4.0146 	3.3453 	2.9635 	3.4630 	4.9851 	5.8227 	7.5365 	7.3397 	6.6900 	6.7200 	6.8500 	6.8800 	6.7300 	6.8800 	6.9100 	7.2600 	7.7900 	7.9800 	8.0900 	: 
S,4100,4142150,GJ_GCV,X_VAT,NAC,FR	: 	: 	: 	: 	: 	: 	3.8478 	3.5307 	3.8463 	3.6801 	3.6801 	3.7045 	3.7350 	3.5871 	3.5216 	3.5231 	3.5231 	3.6130 	3.7823 	3.9240 	3.9256 	3.7274 	3.5810 	3.7350 	4.4896 	5.1040 	6.1345 	5.5293 	5.1300 	5.2900 	5.6600 	5.4600 	5.3200 	5.7000 	6.4200 	6.9100 	8.2500 	8.4600 	7.8300 	7.5800 
S,4100,4142150,GJ_GCV,X_VAT,NAC,HR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	50.7900 	50.7900 	50.7900 	50.7900 	50.7900 	: 
S,4100,4142150,GJ_GCV,X_VAT,NAC,HU	: 	: 	: 	: 	: 	: 	: 	: 	329.6300 	378.3400 	373.8400 	373.8400 	373.8400 	373.8400 	381.1500 	381.1500 	412.2000 	495.5600 	582.4100 	677.1400 	739.8000 	729.2300 	729.2300 	697.7300 	697.7300 	771.3000 	1083.3800 	1197.6800 	1197.6800 	1249.8800 	1249.8800 	1249.8800 	1487.2250 	1487.2300 	1487.2300 	1631.2300 	2049.9300 	2234.2000 	2462.0000 	2462.0000 
S,4100,4142150,GJ_GCV,X_VAT,NAC,IE	: 	: 	: 	: 	: 	: 	4.5711 	3.0601 	3.0601 	2.9077 	2.9077 	3.0982 	2.9077 	2.9077 	3.2251 	3.2378 	3.0347 	3.3394 	3.6188 	2.9585 	2.9585 	2.9585 	3.0855 	3.1743 	3.5934 	3.9489 	4.6472 	4.7996 	4.8800 	4.9100 	4.9400 	5.6100 	: 	: 	: 	: 	: 	: 	: 	: 
S,4100,4142150,GJ_GCV,X_VAT,NAC,IT	: 	: 	: 	: 	: 	: 	3.3885 	3.4143 	3.2687 	3.3812 	3.4401 	3.6395 	3.8388 	3.7583 	3.7898 	4.0284 	4.1859 	4.3542 	4.7576 	4.7313 	4.6559 	4.3935 	3.8853 	3.8497 	4.6280 	5.7435 	7.0682 	7.2288 	6.3300 	5.9500 	5.8000 	5.8700 	6.1850 	6.1850 	6.6390 	6.9970 	7.6400 	8.6930 	8.9790 	: 
S,4100,4142150,GJ_GCV,X_VAT,NAC,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	14.5200 	13.2200 	13.2200 	12.8600 	12.4500 	11.5295 	15.3796 	17.4400 	20.7885 	20.8200 
S,4100,4142150,GJ_GCV,X_VAT,NAC,LU	: 	: 	: 	: 	: 	: 	4.4965 	5.1713 	4.3587 	4.2134 	4.3203 	4.3203 	4.3438 	4.3855 	4.2729 	4.3084 	4.6706 	4.9016 	4.9931 	5.3032 	5.0781 	4.9504 	4.6887 	4.3419 	4.9383 	6.1247 	6.8914 	6.9827 	5.9000 	5.9100 	6.1700 	6.2141 	5.9400 	: 	6.9452 	7.5600 	9.0107 	9.4400 	9.8540 	8.8987 
S,4100,4142150,GJ_GCV,X_VAT,NAC,LV	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2.3300 	2.3700 	2.4200 	2.4200 	2.8200 	3.1700 	3.6900 	3.6900 
S,4100,4142150,GJ_GCV,X_VAT,NAC,NL	: 	: 	: 	: 	: 	: 	3.6983 	3.2808 	3.2990 	3.5440 	3.2718 	3.3398 	3.2309 	3.2536 	3.5667 	3.5894 	3.5803 	3.9116 	4.0886 	4.0250 	4.2111 	3.8254 	3.6348 	3.6802 	4.7057 	5.3728 	6.1351 	5.5996 	: 	: 	: 	: 	6.6900 	6.8000 	7.4700 	8.0000 	9.3700 	9.7300 	9.7400 	: 
S,4100,4142150,GJ_GCV,X_VAT,NAC,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	24.6200 	21.6200 	21.4000 	22.0900 	22.4400 	22.7700 	: 	20.0800 	21.2100 	21.6400 	22.7300 	25.8500 	27.2700 	29.2700 	28.8500 
S,4100,4142150,GJ_GCV,X_VAT,NAC,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	6.8832 	6.8244 	6.2600 	5.8100 	6.3900 	5.7700 	5.6800 	: 	6.0300 	6.8100 	7.6300 	7.5600 	7.7600 	7.1900 
S,4100,4142150,GJ_GCV,X_VAT,NAC,RO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	8.1500 	9.5200 	11.6300 	12.7900 	14.0400 	18.7332 	22.7205 	23.8524 	24.8285 	24.6400 
S,4100,4142150,GJ_GCV,X_VAT,NAC,SE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	40.0300 	46.1000 	46.5000 	49.2000 	39.9000 	39.6900 	44.0500 	52.7200 	62.0300 	96.3000 	80.0000 	84.3000 	86.8000 	72.2000 	65.5000 	69.9000 	75.4000 	83.2000 	100.5000 	114.2000 	118.4000 	110.9000 	: 
S,4100,4142150,GJ_GCV,X_VAT,NAC,SI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2.5371 	2.5371 	2.5412 	2.5412 	2.8166 	3.0754 	4.5150 	4.1561 	3.6679 	3.6762 	4.4232 	5.4914 	7.4860 	7.9701 	6.6723 	6.1632 	5.0867 	5.0366 	4.7570 	5.1534 	5.8920 	6.5889 	7.9575 	8.1119 	8.1300 	7.7700 
S,4100,4142150,GJ_GCV,X_VAT,NAC,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	217.0000 	217.0000 	196.0000 	206.0000 	287.0000 	280.0000 	278.0000 	262.0000 
S,4100,4142150,GJ_GCV,X_VAT,NAC,TR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	11.6700 
S,4100,4142150,GJ_GCV,X_VAT,NAC,UK	: 	: 	: 	: 	: 	: 	3.0300 	3.0600 	2.9800 	3.1000 	3.0200 	2.8000 	2.8510 	2.6830 	2.6210 	2.4450 	2.1930 	1.7690 	2.1190 	2.1080 	2.1160 	2.1610 	2.2170 	2.2080 	2.1850 	2.1670 	2.5470 	3.5680 	3.6420 	3.4510 	3.4010 	2.8010 	3.4510 	3.2010 	4.2610 	4.6210 	6.3180 	7.0770 	7.2010 	: 
S,4100,4142150,GJ_GCV,X_VAT,NAT,AT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	64.4400 	64.2700 	77.8000 	77.8600 	75.5500 	73.6800 	73.6000 	73.1500 	70.3900 	63.5100 	77.4500 	91.0500 	91.3500 	6.7100 	6.8200 	6.4200 	6.7200 	7.6400 	7.5400 	8.1900 	8.5500 	10.8200 	9.8600 	11.0600 	10.2800 
S,4100,4142150,GJ_GCV,X_VAT,NAT,BE	308.2000 	286.7000 	173.5000 	166.2000 	152.5000 	178.6000 	194.2000 	189.1000 	181.2000 	169.9000 	165.0000 	164.7000 	166.2000 	161.4000 	159.7000 	158.2000 	153.9000 	155.7000 	167.2000 	176.7000 	173.2000 	160.7000 	139.7000 	140.1000 	178.4000 	212.6000 	254.9000 	228.8000 	5.2500 	5.0800 	5.4200 	5.3720 	5.2806 	5.1900 	5.3200 	5.7800 	7.1100 	7.4700 	7.0300 	6.3900 
S,4100,4142150,GJ_GCV,X_VAT,NAT,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	6.8460 	6.9870 	7.3880 	7.2000 	8.8050 	9.0700 	10.2040 	9.9610 
S,4100,4142150,GJ_GCV,X_VAT,NAT,CZ	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	108.3100 	120.3500 	136.1710 	144.5080 	150.0660 	136.1710 	130.2360 	142.4190 	137.4640 	131.4900 	154.8100 	159.2400 	210.8400 	217.9100 	182.7200 	180.3400 
S,4100,4142150,GJ_GCV,X_VAT,NAT,DE	14.5700 	14.5900 	9.3000 	7.6500 	8.0800 	10.0500 	10.6400 	11.7100 	10.8800 	10.7400 	10.3600 	10.6600 	10.5300 	10.2300 	9.8400 	9.4700 	9.3300 	9.9400 	10.6700 	11.2500 	10.8300 	10.4700 	9.2400 	9.5700 	10.5200 	13.2000 	16.3400 	16.3800 	7.9000 	6.8700 	7.8400 	8.2860 	7.5010 	8.0900 	8.8700 	9.6100 	11.5800 	12.1400 	13.2700 	11.3300 
S,4100,4142150,GJ_GCV,X_VAT,NAT,DK	: 	: 	: 	: 	: 	: 	: 	23.0000 	26.3000 	24.8000 	26.7000 	26.9000 	24.4000 	26.2000 	27.1000 	27.0000 	27.5000 	27.1000 	33.0000 	29.5000 	30.5000 	26.6000 	23.7000 	29.3000 	38.2000 	46.8000 	49.2000 	45.2000 	37.9000 	40.8000 	43.6000 	40.0000 	38.8000 	45.3000 	50.5000 	48.0000 	52.0000 	59.5000 	48.6000 	49.7000 
S,4100,4142150,GJ_GCV,X_VAT,NAT,EA	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	6.2600 	6.1300 	6.3100 	6.8600 	7.3300 	8.8800 	9.2500 	9.5100 	8.6300 p
S,4100,4142150,GJ_GCV,X_VAT,NAT,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	45.5760 	: 	45.5756 	45.7800 	43.0600 	43.0600 	44.5100 	49.6400 	57.7500 	74.5500 
S,4100,4142150,GJ_GCV,X_VAT,NAT,ES	: 	: 	: 	: 	: 	: 	508.0000 	341.4000 	342.8000 	379.9000 	379.3000 	382.0000 	367.0000 	495.0000 	521.7000 	512.2000 	499.9000 	560.7000 	611.3000 	548.0000 	614.9000 	529.6000 	472.3000 	510.8000 	673.7000 	805.4000 	921.2000 	786.1000 	4.3400 	4.3100 	4.8100 	4.6674 	4.4066 	: 	4.6832 	4.8600 	7.2400 	6.9590 	7.0736 	6.8877 
S,4100,4142150,GJ_GCV,X_VAT,NAT,EU15	: 	: 	: 	: 	: 	: 	4.3400 	4.3100 	4.1900 	4.2300 	4.0300 	4.0900 	4.1200 	4.0300 	3.9800 	3.9000 	3.8800 	4.0400 	4.3300 	4.3700 	4.3300 	4.1100 	3.7900 	3.9200 	4.5700 	5.4100 	6.4600 	6.5400 	6.1600 	5.7600 	6.0300 	5.9500 	5.9800 	6.1200 	6.7800 	7.2600 	8.9200 	9.3900 	9.6800 	8.7900 p
S,4100,4142150,GJ_GCV,X_VAT,NAT,EU25	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	5.8500 	6.0000 	6.6400 	7.1000 	8.7600 	9.2000 	9.5200 	: 
